0.16055595	0.18081205	5730820
0.18081185	0.20113615	2212030
0.20113675	0.22153725	821762
0.22153655	0.24202145	328516
0.2420223	0.2625997	135692
0.26259895	0.28327705	66812
0.2832775	0.3040645	38617.1
0.30406395	0.32496805	31259.3
0.32496825	0.34599775	16007.4
0.34599835	0.36716165	23673.5
0.36716125	0.38846675	18534.7
0.38846695	0.40992305	9457.16
0.40992245	0.43153755	9201.79
0.4315376	0.4533204	8175.93
0.45332045	0.47527955	9585.68
0.47528	0.497424	9365.86
0.49742415	0.51976185	12239.5
0.5197619	0.5423021	11991.5
0.5423022	0.5650538	4404.21
0.565053	0.588025	7206.95
0.58802525	0.61122675	4246.62
0.61122695	0.63466705	9714.36
0.634667	0.658355	4094.18
0.6583554	0.6823006	4021.89
0.6823001	0.7065119	4608.26
0.706512	0.731	1292.74
0.73100005	0.75577395	3176.08
0.75577425	0.78084375	2498.69
0.78084355	0.80621845	3069.09
0.8062188	0.8319092	1813.94
0.83190905	0.85792495	1191.15
0.85792515	0.88427685	1759.47
0.88427605	0.91097395	4041.79
0.9109747	0.9380293	2841.53
0.93802905	0.96545095	2796.11
0.965451	0.993251	3300.91
0.9932555	1.0214445	2705.51
1.02143545	1.05002455	2128.33
1.0500298	1.0790302	2092.38
1.07902845	1.10845155	3599.02
1.1084513	1.1383087	4041.95
1.13830825	1.16861175	496.391
1.1686093	1.1993707	975.187
1.1993743	1.2306057	478.856
1.23060315	1.26231685	2350.91
1.2623158	1.2945242	461.577
1.2945321	1.3272479	1812.18
1.327242	1.360478	1333.76
1.3604754	1.3942446	2186.59
1.3942521	1.4285679	3012.47
1.4285621	1.4634379	846.884
1.4634453	1.4988947	416.59
1.4988915	1.5349285	0
1.5349306	1.5715694	403.067
1.57156255	1.60881745	1585.6
1.6088172	1.6467028	1169.4
1.6467044	1.6852356	383.27
1.685234	1.724426	376.809
1.72442595	1.76429405	740.837
1.7643001	1.8048599	1092.3
1.80485625	1.84612375	357.857
1.84612435	1.88811565	1406.75
1.8881142	1.9308458	1036.79
1.93084565	1.97433435	679.158
1.97433855	2.01860145	667.28
2.0186028	2.0636572	655.557
2.0636582	2.1095218	965.987
2.10951465	2.15620535	316.291
2.1562119	2.2037481	931.997
2.2037398	2.2521402	915.357
2.25214825	2.30143175	599.303
2.30142705	2.35161295	588.526
2.35161595	2.40272405	288.954
2.40272485	2.45477515	283.723
2.45477355	2.50778645	557.143
2.50778185	2.56177815	0
2.5617796	2.6167804	268.503
2.6167865	2.6728135	263.585
2.67281245	2.72988755	0
2.7298872	2.7880328	253.981
2.78803055	2.84726945	0
2.8472723	2.9076277	244.682
2.9076222	2.9691178	720.435
2.96912	3.03178	471.365
3.03177555	3.09562445	231.294
3.0956286	3.1606914	680.936
3.16068885	3.22699115	0
3.22699615	3.29456385	0
3.29456015	3.36341985	643.39
3.3634207	3.4335993	210.433
3.43359745	3.50512255	412.942
3.50512015	3.57801985	202.578
3.5780286	3.6523314	198.753
3.65233245	3.72806755	194.994
3.7280615	3.8052585	0
3.80525535	3.88394465	187.673
3.8839538	3.9641662	0
3.96415655	4.04592345	541.828
4.04592325	4.12927675	177.171
4.12928355	4.21425645	521.385
4.21425725	4.30088275	0
4.30088395	4.38919605	501.679
4.38919335	4.47922665	328.077
4.47922505	4.57101495	160.909
4.5710188	4.6646012	0
4.66459415	4.76000585	0
4.76001085	4.85728915	151.858
4.8572884	4.9564716	0
4.9564665	5.0575935	0
5.057595	5.160705	143.296
5.160713	5.265847	0
5.2658405	5.3730395	137.849
5.373037	5.482343	0
5.482352	5.593808	132.603
5.593805	5.707455	0
5.707456	5.823344	255.101
5.823344	5.941516	125.095
5.941509	6.062011	0
6.0620105	6.1848895	0
6.184898	6.310202	0
6.3102005	6.4379795	115.726
6.437978	6.568282	113.493
6.5682805	6.7011595	222.605
6.7011565	6.8366635	218.306
6.836666	6.974854	0
6.974858	7.115782	0
7.115773	7.259487	0
7.2594895	7.4060505	0
7.4060575	7.5555225	99.0049
7.555516	7.707944	97.0898
7.7079445	7.8633955	0
7.8633925	8.0219275	93.3688
8.02193	8.18361	91.5611
8.183615	8.348505	0
8.348498	8.516662	88.0089
8.5166685	8.6881715	172.568
8.6881645	8.8630755	169.184
8.863077	9.041463	0
9.041464	9.223396	81.3049
9.2233955	9.4089445	0
9.4089505	9.5981895	0
9.5981885	9.7911915	0
9.791189	9.988031	225.308
9.9880205	10.1887795	73.6262
10.1888225	10.3935775	72.1783
10.3935845	10.6024155	0
10.6024055	10.8153945	138.732
10.815385	11.032615	68.0003
11.032622	11.254178	66.6613
11.254115	11.480085	0
11.480164	11.710636	0
11.710568	11.945632	62.7978
11.9456255	12.1853745	0
12.1854365	12.4299635	120.691
12.429899	12.679301	0
12.679313	12.933687	0
12.933677	13.193123	0
13.19319	13.45781	0
13.457751	13.727649	54.6194
13.7276595	14.0029405	0
14.002914	14.283686	157.445
14.283713	14.570087	51.4442
14.570056	14.862144	50.4267
14.862142	15.160058	0
15.1600695	15.4639305	48.4509
15.4639375	15.7738625	0
15.7738445	16.0899555	0
16.0899895	16.4124105	91.2583
16.4123715	16.7412285	0
16.741289	17.076711	43.8386
17.0767405	17.4188595	42.9694
17.418825	17.767775	84.2343
17.767741	18.123659	0
18.1236875	18.4867125	0
18.4866625	18.8569375	0
18.856965	19.234635	116.614
19.2346935	19.6199065	0
19.6198465	20.0127535	0
20.0128225	20.4135775	36.5998
20.41352	20.82228	0
20.822337	21.239263	0
21.2391725	21.6644275	34.4588
21.6644245	22.0981755	0
22.0981915	22.5406085	33.1003
22.540672	22.991928	97.3228
