0.00E+00	0.00E-08
2.86E-04	0.00E-08
5.73E-04	2.00E-05
6.84E-04	4.00E-05
6.84E-04	4.00E-05
8.59E-04	7.00E-05
1.15E-03	3.20E-04
1.43E-03	1.43E-03
1.72E-03	6.44E-03
2.01E-03	2.84E-02
2.29E-03	1.16E-01
2.58E-03	3.62E-01
2.86E-03	6.86E-01
3.12E-03	8.35E-01
3.12E-03	8.35E-01
3.15E-03	8.55E-01
3.44E-03	9.05E-01
3.72E-03	9.17E-01
4.01E-03	9.19E-01
4.30E-03	9.20E-01
4.48E-03	9.20E-01
4.48E-03	9.20E-01
4.58E-03	9.20E-01
4.87E-03	9.20E-01
5.16E-03	9.20E-01
5.44E-03	9.20E-01
5.73E-03	9.20E-01
6.02E-03	9.20E-01
6.30E-03	9.20E-01
6.59E-03	9.20E-01
6.87E-03	9.20E-01
6.92E-03	9.20E-01
6.92E-03	9.20E-01
7.16E-03	9.20E-01
7.45E-03	9.20E-01
7.73E-03	9.20E-01
8.02E-03	9.20E-01
8.28E-03	9.20E-01
8.28E-03	9.20E-01
8.31E-03	9.20E-01
8.59E-03	9.20E-01
8.88E-03	9.20E-01
9.17E-03	9.20E-01
9.45E-03	9.20E-01
9.74E-03	9.20E-01
1.00E-02	9.20E-01
1.03E-02	9.20E-01
1.06E-02	9.20E-01
1.07E-02	9.20E-01
1.07E-02	9.20E-01
1.09E-02	9.20E-01
1.12E-02	9.20E-01
1.15E-02	9.20E-01
1.17E-02	9.20E-01
1.20E-02	9.20E-01
1.21E-02	9.20E-01
1.21E-02	9.20E-01
1.23E-02	9.20E-01
1.26E-02	9.20E-01
1.29E-02	9.20E-01
1.32E-02	9.20E-01
1.35E-02	9.20E-01
1.37E-02	9.20E-01
1.40E-02	9.20E-01
1.43E-02	9.20E-01
1.45E-02	9.20E-01
1.45E-02	9.20E-01
1.46E-02	9.20E-01
1.49E-02	9.20E-01
1.52E-02	9.20E-01
1.55E-02	9.20E-01
1.58E-02	9.20E-01
1.59E-02	9.20E-01
1.59E-02	9.20E-01
1.60E-02	9.20E-01
1.63E-02	9.20E-01
1.66E-02	9.20E-01
1.69E-02	9.20E-01
1.72E-02	9.20E-01
1.75E-02	9.20E-01
1.78E-02	9.20E-01
1.80E-02	9.20E-01
1.83E-02	9.20E-01
1.83E-02	9.20E-01
1.83E-02	9.20E-01
1.86E-02	9.20E-01
1.89E-02	9.20E-01
1.92E-02	9.20E-01
1.95E-02	9.20E-01
1.97E-02	9.20E-01
1.97E-02	9.20E-01
1.98E-02	9.20E-01
2.01E-02	9.20E-01
2.03E-02	9.20E-01
2.06E-02	9.20E-01
2.09E-02	9.20E-01
2.12E-02	9.20E-01
2.15E-02	9.20E-01
2.18E-02	9.20E-01
2.21E-02	9.20E-01
2.21E-02	9.20E-01
2.21E-02	9.20E-01
2.26E-02	9.20E-01
2.29E-02	9.20E-01
2.35E-02	9.20E-01
2.35E-02	9.20E-01
2.35E-02	9.20E-01
2.38E-02	9.20E-01
2.41E-02	9.20E-01
2.43E-02	9.20E-01
2.46E-02	9.20E-01
2.49E-02	9.20E-01
2.52E-02	9.20E-01
2.55E-02	9.20E-01
2.58E-02	9.20E-01
2.59E-02	9.20E-01
2.59E-02	9.20E-01
2.66E-02	9.20E-01
2.72E-02	9.20E-01
2.73E-02	9.20E-01
2.73E-02	9.20E-01
2.75E-02	9.20E-01
2.78E-02	9.20E-01
2.81E-02	9.20E-01
2.84E-02	9.20E-01
2.86E-02	9.20E-01
2.89E-02	9.20E-01
2.92E-02	9.20E-01
2.95E-02	9.20E-01
2.97E-02	9.20E-01
2.97E-02	9.20E-01
3.04E-02	9.20E-01
3.11E-02	9.20E-01
3.11E-02	9.20E-01
3.12E-02	9.20E-01
3.15E-02	9.20E-01
3.18E-02	9.20E-01
3.21E-02	9.20E-01
3.24E-02	9.20E-01
3.27E-02	9.20E-01
3.29E-02	9.20E-01
3.32E-02	9.20E-01
3.35E-02	9.20E-01
3.35E-02	9.20E-01
3.35E-02	9.20E-01
3.44E-02	9.20E-01
3.49E-02	9.20E-01
3.49E-02	9.20E-01
3.49E-02	9.20E-01
3.52E-02	9.20E-01
3.55E-02	9.20E-01
3.58E-02	9.20E-01
3.61E-02	9.20E-01
