5.000000000000000000e+01,6.903304008174218076e-01
5.050000000000000000e+01,6.940532210694736470e-01
5.100000000000000000e+01,6.977195446090962427e-01
5.150000000000000000e+01,7.013309362517453627e-01
5.200000000000000000e+01,7.048888198249541048e-01
5.250000000000000000e+01,7.083944980934607782e-01
5.300000000000000000e+01,7.118491697279191177e-01
5.350000000000000000e+01,7.152539437522615895e-01
5.400000000000000000e+01,7.186098518421477621e-01
5.450000000000000000e+01,7.219178587929430124e-01
5.500000000000000000e+01,7.251788714292575211e-01
5.550000000000000000e+01,7.283937461882287190e-01
5.600000000000000000e+01,7.315632955745797750e-01
5.650000000000000000e+01,7.346882936562347810e-01
5.700000000000000000e+01,7.377694807442831681e-01
5.750000000000000000e+01,7.408075673797118732e-01
5.800000000000000000e+01,7.438032377310918042e-01
5.850000000000000000e+01,7.467571524918490411e-01
5.900000000000000000e+01,7.496699513524911485e-01
5.950000000000000000e+01,7.525422551118602366e-01
6.000000000000000000e+01,7.553746674818611062e-01
6.050000000000000000e+01,7.581677766319275813e-01
6.100000000000000000e+01,7.609221565125160458e-01
6.150000000000000000e+01,7.636383679909979350e-01
6.200000000000000000e+01,7.663169598282726369e-01
6.250000000000000000e+01,7.689584695201532316e-01
6.300000000000000000e+01,7.715634240239236386e-01
6.350000000000000000e+01,7.741323403873888731e-01
6.400000000000000000e+01,7.766657262951026652e-01
6.450000000000000000e+01,7.791640805442388018e-01
6.500000000000000000e+01,7.816278934606657458e-01
6.550000000000000000e+01,7.840576472641990202e-01
6.600000000000000000e+01,7.864538163906160673e-01
6.650000000000000000e+01,7.888168677768919723e-01
6.700000000000000000e+01,7.911472611151070256e-01
6.750000000000000000e+01,7.934454490796624127e-01
6.800000000000000000e+01,7.957118775317298942e-01
6.850000000000000000e+01,7.979469857042628123e-01
6.900000000000000000e+01,8.001512063703837274e-01
6.950000000000000000e+01,8.023249659975514314e-01
7.000000000000000000e+01,8.044686848895218345e-01
7.050000000000000000e+01,8.065827773178284588e-01
7.100000000000000000e+01,8.086676516442385942e-01
7.150000000000000000e+01,8.107237104354190205e-01
7.200000000000000000e+01,8.127513505708581221e-01
7.250000000000000000e+01,8.147509633449380173e-01
7.300000000000000000e+01,8.167229345639047677e-01
7.350000000000000000e+01,8.186676446383810424e-01
7.400000000000000000e+01,8.205854686719652458e-01
7.450000000000000000e+01,8.224767765463759650e-01
7.500000000000000000e+01,8.243419330035360870e-01
7.550000000000000000e+01,8.261812977249320955e-01
7.600000000000000000e+01,8.279952254085309882e-01
7.650000000000000000e+01,8.297840658434987304e-01
7.700000000000000000e+01,8.315481639829255256e-01
7.750000000000000000e+01,8.332878600147365367e-01
7.800000000000000000e+01,8.350034894309381617e-01
7.850000000000000000e+01,8.366953830953297588e-01
7.900000000000000000e+01,8.383638673097928429e-01
7.950000000000000000e+01,8.400092638792523436e-01
8.000000000000000000e+01,8.416318901753950810e-01
8.050000000000000000e+01,8.432320591992114034e-01
8.100000000000000000e+01,8.448100796424324876e-01
8.150000000000000000e+01,8.463662559479060432e-01
8.200000000000000000e+01,8.479008883689648224e-01
8.250000000000000000e+01,8.494142730278296805e-01
8.300000000000000000e+01,8.509067019730781611e-01
8.350000000000000000e+01,8.523784632362193525e-01
8.400000000000000000e+01,8.538298408873994383e-01
8.450000000000000000e+01,8.552611150902604820e-01
8.500000000000000000e+01,8.566725621559857506e-01
8.550000000000000000e+01,8.580644545965454562e-01
8.600000000000000000e+01,8.594370611771616764e-01
8.650000000000000000e+01,8.607906469680167705e-01
8.700000000000000000e+01,8.621254733952168348e-01
8.750000000000000000e+01,8.634417982910260747e-01
8.800000000000000000e+01,8.647398759433874149e-01
8.850000000000000000e+01,8.660199571447433353e-01
8.900000000000000000e+01,8.672822892401687023e-01
8.950000000000000000e+01,8.685271161748279178e-01
9.000000000000000000e+01,8.697546785407662684e-01
9.050000000000000000e+01,8.709652136230519037e-01
9.100000000000000000e+01,8.721589554452704451e-01
9.150000000000000000e+01,8.733361348143908742e-01
9.200000000000000000e+01,8.744969793650061440e-01
9.250000000000000000e+01,8.756417136029635007e-01
9.300000000000000000e+01,8.767705589483870687e-01
9.350000000000000000e+01,8.778837337781086880e-01
9.400000000000000000e+01,8.789814534675108870e-01
9.450000000000000000e+01,8.800639304317932066e-01
9.500000000000000000e+01,8.811313741666677579e-01
9.550000000000000000e+01,8.821839912884948953e-01
9.600000000000000000e+01,8.832219855738655534e-01
9.650000000000000000e+01,8.842455579986370218e-01
9.700000000000000000e+01,8.852549067764331481e-01
9.750000000000000000e+01,8.862502273966124111e-01
9.800000000000000000e+01,8.872317126617148553e-01
9.850000000000000000e+01,8.881995527243932154e-01
9.900000000000000000e+01,8.891539351238353373e-01
9.950000000000000000e+01,8.900950448216859989e-01
1.000000000000000000e+02,8.910230642374759036e-01
1.005000000000000000e+02,8.919381732835606202e-01
1.010000000000000000e+02,8.928405493995806852e-01
1.015000000000000000e+02,8.937303675864495256e-01
1.020000000000000000e+02,8.946078004398695382e-01
1.025000000000000000e+02,8.954730181833927549e-01
1.030000000000000000e+02,8.963261887010223194e-01
1.035000000000000000e+02,8.971674775693685433e-01
1.040000000000000000e+02,8.979970480893626483e-01
1.045000000000000000e+02,8.988150613175325265e-01
1.050000000000000000e+02,8.996216760968521742e-01
1.055000000000000000e+02,9.004170490871630239e-01
1.060000000000000000e+02,9.012013347951799425e-01
1.065000000000000000e+02,9.019746856040841143e-01
1.070000000000000000e+02,9.027372518027086956e-01
